id,id_grupo,clase_objetivo,macro_sistema,nivel_informacion,texto_usuario,tipo_lenguaje,condicion_operacion,sintomas_presentes,sintomas_negados,dtc,requiere_pregunta,es_contrastivo,clase_contrastiva,fuente,observaciones,source_dataset,source_row_id,source_type,specificity_level,synthetic_or_original
ORIG-1272,G-ORIG-0585,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,ORIGINAL_NO_ESTRATIFICADO,resulta que mi auto al aplastar el control la puerta sigue bloqueada,COTIDIANO,NO_REPORTA,resulta que mi auto al aplastar el control la puerta sigue bloqueada,NO_REPORTA,CARROCERIA_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1271,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1273,G-ORIG-0237,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,ORIGINAL_NO_ESTRATIFICADO,en mi vehiculo noto que al aplastar el control la puerta sigue bloqueada,COTIDIANO,NO_REPORTA,en mi vehiculo noto que al aplastar el control la puerta sigue bloqueada,NO_REPORTA,CARROCERIA_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1272,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1274,G-ORIG-0238,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,ORIGINAL_NO_ESTRATIFICADO,al salir a trabajar en carabayllo al aplastar el control la puerta sigue bloqueada,COTIDIANO,NO_REPORTA,al salir a trabajar en carabayllo al aplastar el control la puerta sigue bloqueada,NO_REPORTA,CARROCERIA_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1273,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1276,G-ORIG-0587,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,ORIGINAL_NO_ESTRATIFICADO,al salir a trabajar en carabayllo el seguro de la puerta se quedo trabado,COTIDIANO,NO_REPORTA,al salir a trabajar en carabayllo el seguro de la puerta se quedo trabado,NO_REPORTA,CARROCERIA_002,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1275,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1277,G-ORIG-0588,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,ORIGINAL_NO_ESTRATIFICADO,resulta que mi auto el seguro de la puerta se quedo trabado,COTIDIANO,NO_REPORTA,resulta que mi auto el seguro de la puerta se quedo trabado,NO_REPORTA,CARROCERIA_002,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1276,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1280,G-ORIG-0589,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,ORIGINAL_NO_ESTRATIFICADO,en la panamericana norte el seguro de la puerta se quedo trabado,COTIDIANO,NO_REPORTA,en la panamericana norte el seguro de la puerta se quedo trabado,NO_REPORTA,CARROCERIA_002,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1279,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1282,G-ORIG-0590,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",CARROCERIA_NEUMATICA,ORIGINAL_NO_ESTRATIFICADO,tengo un problema con mi caña el seguro de la puerta se quedo trabado,COTIDIANO,NO_REPORTA,tengo un problema con mi caña el seguro de la puerta se quedo trabado,NO_REPORTA,CARROCERIA_002,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1281,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1284,G-ORIG-0489,Desgaste de pastillas y zapatas de freno,FRENOS,ORIGINAL_NO_ESTRATIFICADO,amigo mi auto presenta chillido agudo al frenar,COTIDIANO,NO_REPORTA,amigo mi auto presenta chillido agudo al frenar,NO_REPORTA,FRENO_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1283,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1285,G-ORIG-0489,Desgaste de pastillas y zapatas de freno,FRENOS,ORIGINAL_NO_ESTRATIFICADO,sabes que chillido agudo al frenar,COTIDIANO,NO_REPORTA,sabes que chillido agudo al frenar,NO_REPORTA,FRENO_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1284,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1286,G-ORIG-0489,Desgaste de pastillas y zapatas de freno,FRENOS,ORIGINAL_NO_ESTRATIFICADO,al andar a 80 km/h chillido agudo al frenar,COTIDIANO,NO_REPORTA,al andar a 80 km/h chillido agudo al frenar,NO_REPORTA,FRENO_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1285,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1287,G-ORIG-0489,Desgaste de pastillas y zapatas de freno,FRENOS,ORIGINAL_NO_ESTRATIFICADO,hace dos dias noto que chillido agudo al frenar,COTIDIANO,NO_REPORTA,hace dos dias noto que chillido agudo al frenar,NO_REPORTA,FRENO_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1286,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1288,G-ORIG-0489,Desgaste de pastillas y zapatas de freno,FRENOS,ORIGINAL_NO_ESTRATIFICADO,resulta que en mi carro chillido agudo al frenar,COTIDIANO,NO_REPORTA,resulta que en mi carro chillido agudo al frenar,NO_REPORTA,FRENO_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1287,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1289,G-ORIG-0489,Desgaste de pastillas y zapatas de freno,FRENOS,ORIGINAL_NO_ESTRATIFICADO,tengo un problema con mi auto chillido agudo al frenar,COTIDIANO,NO_REPORTA,tengo un problema con mi auto chillido agudo al frenar,NO_REPORTA,FRENO_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1288,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1296,G-ORIG-0498,Desgaste de pastillas y zapatas de freno,FRENOS,ORIGINAL_NO_ESTRATIFICADO,tengo un problema con mi auto chilla el freno al detenerse,COTIDIANO,NO_REPORTA,tengo un problema con mi auto chilla el freno al detenerse,NO_REPORTA,FRENO_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1295,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1297,G-ORIG-0498,Desgaste de pastillas y zapatas de freno,FRENOS,ORIGINAL_NO_ESTRATIFICADO,hace dos dias noto que chilla el freno al detenerse,COTIDIANO,NO_REPORTA,hace dos dias noto que chilla el freno al detenerse,NO_REPORTA,FRENO_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1296,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1298,G-ORIG-0498,Desgaste de pastillas y zapatas de freno,FRENOS,ORIGINAL_NO_ESTRATIFICADO,resulta que en mi carro chilla el freno al detenerse,COTIDIANO,NO_REPORTA,resulta que en mi carro chilla el freno al detenerse,NO_REPORTA,FRENO_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1297,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1299,G-ORIG-0498,Desgaste de pastillas y zapatas de freno,FRENOS,ORIGINAL_NO_ESTRATIFICADO,amigo mi auto presenta chilla el freno al detenerse,COTIDIANO,NO_REPORTA,amigo mi auto presenta chilla el freno al detenerse,NO_REPORTA,FRENO_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1298,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1300,G-ORIG-0498,Desgaste de pastillas y zapatas de freno,FRENOS,ORIGINAL_NO_ESTRATIFICADO,sabes que chilla el freno al detenerse,COTIDIANO,NO_REPORTA,sabes que chilla el freno al detenerse,NO_REPORTA,FRENO_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1299,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1301,G-ORIG-0498,Desgaste de pastillas y zapatas de freno,FRENOS,ORIGINAL_NO_ESTRATIFICADO,al andar a 80 km/h chilla el freno al detenerse,COTIDIANO,NO_REPORTA,al andar a 80 km/h chilla el freno al detenerse,NO_REPORTA,FRENO_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1300,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1302,G-ORIG-0503,Fuga hidraulica o aire en el sistema de frenos,FRENOS,ORIGINAL_NO_ESTRATIFICADO,amigo mi auto presenta pedal de freno esponjoso se hunde al fondo,COTIDIANO,NO_REPORTA,amigo mi auto presenta pedal de freno esponjoso se hunde al fondo,NO_REPORTA,FRENO_002,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1301,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1303,G-ORIG-0503,Fuga hidraulica o aire en el sistema de frenos,FRENOS,ORIGINAL_NO_ESTRATIFICADO,resulta que en mi carro pedal de freno esponjoso se hunde al fondo,COTIDIANO,NO_REPORTA,resulta que en mi carro pedal de freno esponjoso se hunde al fondo,NO_REPORTA,FRENO_002,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1302,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1304,G-ORIG-0503,Fuga hidraulica o aire en el sistema de frenos,FRENOS,ORIGINAL_NO_ESTRATIFICADO,al andar a 80 km/h pedal de freno esponjoso se hunde al fondo,COTIDIANO,NO_REPORTA,al andar a 80 km/h pedal de freno esponjoso se hunde al fondo,NO_REPORTA,FRENO_002,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1303,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1305,G-ORIG-0503,Fuga hidraulica o aire en el sistema de frenos,FRENOS,ORIGINAL_NO_ESTRATIFICADO,tengo un problema con mi auto pedal de freno esponjoso se hunde al fondo,COTIDIANO,NO_REPORTA,tengo un problema con mi auto pedal de freno esponjoso se hunde al fondo,NO_REPORTA,FRENO_002,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1304,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1306,G-ORIG-0503,Fuga hidraulica o aire en el sistema de frenos,FRENOS,ORIGINAL_NO_ESTRATIFICADO,sabes que pedal de freno esponjoso se hunde al fondo,COTIDIANO,NO_REPORTA,sabes que pedal de freno esponjoso se hunde al fondo,NO_REPORTA,FRENO_002,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1305,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1307,G-ORIG-0503,Fuga hidraulica o aire en el sistema de frenos,FRENOS,ORIGINAL_NO_ESTRATIFICADO,hace dos dias noto que pedal de freno esponjoso se hunde al fondo,COTIDIANO,NO_REPORTA,hace dos dias noto que pedal de freno esponjoso se hunde al fondo,NO_REPORTA,FRENO_002,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1306,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1314,G-ORIG-0513,Fuga hidraulica o aire en el sistema de frenos,FRENOS,ORIGINAL_NO_ESTRATIFICADO,amigo mi auto presenta nivel de liquido de freno bajo,COTIDIANO,NO_REPORTA,amigo mi auto presenta nivel de liquido de freno bajo,NO_REPORTA,FRENO_002,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1313,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1315,G-ORIG-0513,Fuga hidraulica o aire en el sistema de frenos,FRENOS,ORIGINAL_NO_ESTRATIFICADO,tengo un problema con mi auto nivel de liquido de freno bajo,COTIDIANO,NO_REPORTA,tengo un problema con mi auto nivel de liquido de freno bajo,NO_REPORTA,FRENO_002,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1314,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1316,G-ORIG-0513,Fuga hidraulica o aire en el sistema de frenos,FRENOS,ORIGINAL_NO_ESTRATIFICADO,resulta que en mi carro nivel de liquido de freno bajo,COTIDIANO,NO_REPORTA,resulta que en mi carro nivel de liquido de freno bajo,NO_REPORTA,FRENO_002,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1315,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1317,G-ORIG-0513,Fuga hidraulica o aire en el sistema de frenos,FRENOS,ORIGINAL_NO_ESTRATIFICADO,hace dos dias noto que nivel de liquido de freno bajo,COTIDIANO,NO_REPORTA,hace dos dias noto que nivel de liquido de freno bajo,NO_REPORTA,FRENO_002,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1316,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1318,G-ORIG-0513,Fuga hidraulica o aire en el sistema de frenos,FRENOS,ORIGINAL_NO_ESTRATIFICADO,sabes que nivel de liquido de freno bajo,COTIDIANO,NO_REPORTA,sabes que nivel de liquido de freno bajo,NO_REPORTA,FRENO_002,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1317,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1319,G-ORIG-0513,Fuga hidraulica o aire en el sistema de frenos,FRENOS,ORIGINAL_NO_ESTRATIFICADO,al andar a 80 km/h nivel de liquido de freno bajo,COTIDIANO,NO_REPORTA,al andar a 80 km/h nivel de liquido de freno bajo,NO_REPORTA,FRENO_002,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1318,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1320,G-ORIG-0178,Falla en servofreno (booster) o linea de vacio,FRENOS,ORIGINAL_NO_ESTRATIFICADO,buenas tardes mecanico pedal de freno duro como una piedra y no frena,COTIDIANO,NO_REPORTA,buenas tardes mecanico pedal de freno duro como una piedra y no frena,NO_REPORTA,FRENO_004,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1319,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1321,G-ORIG-0178,Falla en servofreno (booster) o linea de vacio,FRENOS,ORIGINAL_NO_ESTRATIFICADO,maestro una consulta pedal de freno duro como una piedra y no frena,COTIDIANO,NO_REPORTA,maestro una consulta pedal de freno duro como una piedra y no frena,NO_REPORTA,FRENO_004,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1320,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1322,G-ORIG-0178,Falla en servofreno (booster) o linea de vacio,FRENOS,ORIGINAL_NO_ESTRATIFICADO,tengo un problema con mi auto pedal de freno duro como una piedra y no frena,COTIDIANO,NO_REPORTA,tengo un problema con mi auto pedal de freno duro como una piedra y no frena,NO_REPORTA,FRENO_004,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1321,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1323,G-ORIG-0591,Falla en servofreno (booster) o linea de vacio,FRENOS,ORIGINAL_NO_ESTRATIFICADO,en la panamericana norte pedal de freno duro como una piedra y no frena,COTIDIANO,NO_REPORTA,en la panamericana norte pedal de freno duro como una piedra y no frena,NO_REPORTA,FRENO_004,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1322,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1324,G-ORIG-0178,Falla en servofreno (booster) o linea de vacio,FRENOS,ORIGINAL_NO_ESTRATIFICADO,amigo mi auto presenta pedal de freno duro como una piedra y no frena,COTIDIANO,NO_REPORTA,amigo mi auto presenta pedal de freno duro como una piedra y no frena,NO_REPORTA,FRENO_004,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1323,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1325,G-ORIG-0178,Falla en servofreno (booster) o linea de vacio,FRENOS,ORIGINAL_NO_ESTRATIFICADO,al andar a 80 km/h pedal de freno duro como una piedra y no frena,COTIDIANO,NO_REPORTA,al andar a 80 km/h pedal de freno duro como una piedra y no frena,NO_REPORTA,FRENO_004,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1324,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1326,G-ORIG-0178,Falla en servofreno (booster) o linea de vacio,FRENOS,ORIGINAL_NO_ESTRATIFICADO,resulta que en mi carro pedal de freno duro como una piedra y no frena,COTIDIANO,NO_REPORTA,resulta que en mi carro pedal de freno duro como una piedra y no frena,NO_REPORTA,FRENO_004,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1325,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1327,G-ORIG-0178,Falla en servofreno (booster) o linea de vacio,FRENOS,ORIGINAL_NO_ESTRATIFICADO,hace dos dias noto que pedal de freno duro como una piedra y no frena,COTIDIANO,NO_REPORTA,hace dos dias noto que pedal de freno duro como una piedra y no frena,NO_REPORTA,FRENO_004,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1326,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1328,G-ORIG-0178,Falla en servofreno (booster) o linea de vacio,FRENOS,ORIGINAL_NO_ESTRATIFICADO,sabes que pedal de freno duro como una piedra y no frena,COTIDIANO,NO_REPORTA,sabes que pedal de freno duro como una piedra y no frena,NO_REPORTA,FRENO_004,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1327,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1330,G-ORIG-0592,Falla en servofreno (booster) o linea de vacio,FRENOS,ORIGINAL_NO_ESTRATIFICADO,hacer mucha fuerza con la pierna para frenar,COTIDIANO,NO_REPORTA,hacer mucha fuerza con la pierna para frenar,NO_REPORTA,FRENO_004,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1329,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1331,G-ORIG-0592,Falla en servofreno (booster) o linea de vacio,FRENOS,ORIGINAL_NO_ESTRATIFICADO,amigo mi auto presenta hacer mucha fuerza con la pierna para frenar,COTIDIANO,NO_REPORTA,amigo mi auto presenta hacer mucha fuerza con la pierna para frenar,NO_REPORTA,FRENO_004,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1330,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1332,G-ORIG-0592,Falla en servofreno (booster) o linea de vacio,FRENOS,ORIGINAL_NO_ESTRATIFICADO,sabes que hacer mucha fuerza con la pierna para frenar,COTIDIANO,NO_REPORTA,sabes que hacer mucha fuerza con la pierna para frenar,NO_REPORTA,FRENO_004,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1331,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1333,G-ORIG-0593,Falla en servofreno (booster) o linea de vacio,FRENOS,ORIGINAL_NO_ESTRATIFICADO,al salir a trabajar en carabayllo hacer mucha fuerza con la pierna para frenar,COTIDIANO,NO_REPORTA,al salir a trabajar en carabayllo hacer mucha fuerza con la pierna para frenar,NO_REPORTA,FRENO_004,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1332,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1334,G-ORIG-0594,Falla en servofreno (booster) o linea de vacio,FRENOS,ORIGINAL_NO_ESTRATIFICADO,en la panamericana norte hacer mucha fuerza con la pierna para frenar,COTIDIANO,NO_REPORTA,en la panamericana norte hacer mucha fuerza con la pierna para frenar,NO_REPORTA,FRENO_004,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1333,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1335,G-ORIG-0592,Falla en servofreno (booster) o linea de vacio,FRENOS,ORIGINAL_NO_ESTRATIFICADO,al andar a 80 km/h hacer mucha fuerza con la pierna para frenar,COTIDIANO,NO_REPORTA,al andar a 80 km/h hacer mucha fuerza con la pierna para frenar,NO_REPORTA,FRENO_004,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1334,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1336,G-ORIG-0592,Falla en servofreno (booster) o linea de vacio,FRENOS,ORIGINAL_NO_ESTRATIFICADO,resulta que en mi carro hacer mucha fuerza con la pierna para frenar,COTIDIANO,NO_REPORTA,resulta que en mi carro hacer mucha fuerza con la pierna para frenar,NO_REPORTA,FRENO_004,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1335,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1337,G-ORIG-0592,Falla en servofreno (booster) o linea de vacio,FRENOS,ORIGINAL_NO_ESTRATIFICADO,tengo un problema con mi auto hacer mucha fuerza con la pierna para frenar,COTIDIANO,NO_REPORTA,tengo un problema con mi auto hacer mucha fuerza con la pierna para frenar,NO_REPORTA,FRENO_004,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1336,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1338,G-ORIG-0592,Falla en servofreno (booster) o linea de vacio,FRENOS,ORIGINAL_NO_ESTRATIFICADO,hace dos dias noto que hacer mucha fuerza con la pierna para frenar,COTIDIANO,NO_REPORTA,hace dos dias noto que hacer mucha fuerza con la pierna para frenar,NO_REPORTA,FRENO_004,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1337,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1339,G-ORIG-0592,Falla en servofreno (booster) o linea de vacio,FRENOS,ORIGINAL_NO_ESTRATIFICADO,maestro una consulta hacer mucha fuerza con la pierna para frenar,COTIDIANO,NO_REPORTA,maestro una consulta hacer mucha fuerza con la pierna para frenar,NO_REPORTA,FRENO_004,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1338,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1340,G-ORIG-0592,Falla en servofreno (booster) o linea de vacio,FRENOS,ORIGINAL_NO_ESTRATIFICADO,buenas tardes mecanico hacer mucha fuerza con la pierna para frenar,COTIDIANO,NO_REPORTA,buenas tardes mecanico hacer mucha fuerza con la pierna para frenar,NO_REPORTA,FRENO_004,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1339,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1341,G-ORIG-0595,Discos de freno alabeados o desgastados,FRENOS,ORIGINAL_NO_ESTRATIFICADO,timon y pedal de freno vibran bastante al frenar a alta velocidad,COTIDIANO,NO_REPORTA,timon y pedal de freno vibran bastante al frenar a alta velocidad,NO_REPORTA,FRENO_003,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1340,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1342,G-ORIG-0595,Discos de freno alabeados o desgastados,FRENOS,ORIGINAL_NO_ESTRATIFICADO,sabes que timon y pedal de freno vibran bastante al frenar a alta velocidad,COTIDIANO,NO_REPORTA,sabes que timon y pedal de freno vibran bastante al frenar a alta velocidad,NO_REPORTA,FRENO_003,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1341,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1343,G-ORIG-0595,Discos de freno alabeados o desgastados,FRENOS,ORIGINAL_NO_ESTRATIFICADO,maestro una consulta timon y pedal de freno vibran bastante al frenar a alta velocidad,COTIDIANO,NO_REPORTA,maestro una consulta timon y pedal de freno vibran bastante al frenar a alta velocidad,NO_REPORTA,FRENO_003,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1342,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1344,G-ORIG-0595,Discos de freno alabeados o desgastados,FRENOS,ORIGINAL_NO_ESTRATIFICADO,al andar a 80 km/h timon y pedal de freno vibran bastante al frenar a alta velocidad,COTIDIANO,NO_REPORTA,al andar a 80 km/h timon y pedal de freno vibran bastante al frenar a alta velocidad,NO_REPORTA,FRENO_003,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1343,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-1345,G-ORIG-0596,Discos de freno alabeados o desgastados,FRENOS,ORIGINAL_NO_ESTRATIFICADO,al salir a trabajar en carabayllo timon y pedal de freno vibran bastante al frenar a alta velocidad,COTIDIANO,NO_REPORTA,al salir a trabajar en carabayllo timon y pedal de freno vibran bastante al frenar a alta velocidad,NO_REPORTA,FRENO_003,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,1344,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
