id,clase_objetivo,nivel_informacion,estado_auditoria,motivos,sim_intra_max,sim_inter_max,inter_ref_origen,dtc,es_contrastivo,clase_contrastiva
F10-L04-0146,Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups),L3,APROBADO,CONFORME,0.1632,0.1348,TRAIN,P0087,SI,Inyectores sucios o filtro de combustible obstruido
F10-L04-0147,Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups),L3,APROBADO,CONFORME,0.0994,0.133,TRAIN,,SI,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados)
F10-L04-0148,Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups),L3,APROBADO,CONFORME,0.124,0.1691,LOTE_03,P0088,NO,
F10-L04-0149,Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups),L3,APROBADO,CONFORME,0.1023,0.1536,TRAIN,,SI,Disco de embrague desgastado o patinando
F10-L04-0150,Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups),L3,APROBADO,CONFORME,0.1488,0.1434,LOTE_03,P0087,SI,Inyectores sucios o filtro de combustible obstruido
F10-L04-0151,Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups),L3,APROBADO,CONFORME,0.1632,0.1612,TRAIN,P0087,NO,
F10-L04-0152,Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups),L3,APROBADO,CONFORME,0.117,0.124,TRAIN,,SI,Empaque de culata soplado o danado
F10-L04-0153,Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups),L3,APROBADO,CONFORME,0.2209,0.1882,TRAIN,P0087,SI,Inyectores sucios o filtro de combustible obstruido
F10-L04-0154,Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups),L3,APROBADO,CONFORME,0.1197,0.1585,TRAIN,,NO,
F10-L04-0155,Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups),L3,APROBADO,CONFORME,0.1283,0.1243,TRAIN,P0087,SI,Inyectores sucios o filtro de combustible obstruido
F10-L04-0156,Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups),L3,APROBADO,CONFORME,0.0977,0.2188,TRAIN,,SI,Inyectores sucios o filtro de combustible obstruido
F10-L04-0157,Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups),L3,APROBADO,CONFORME,0.1749,0.1909,TRAIN,P0087,NO,
F10-L04-0158,Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups),L3,APROBADO,CONFORME,0.1019,0.1852,TRAIN,P0093,SI,Fuga en mangueras de intercooler o turbocompresor danado
F10-L04-0159,Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups),L3,APROBADO,CONFORME,0.1022,0.1116,TRAIN,P0087,NO,
F10-L04-0160,Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups),L3,APROBADO,CONFORME,0.1341,0.144,LOTE_02,P0087,SI,Inyectores sucios o filtro de combustible obstruido
F10-L04-0161,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L1,APROBADO,CONFORME,0.1694,0.3495,TRAIN,,NO,
F10-L04-0162,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L1,APROBADO,CONFORME,0.1177,0.2262,TRAIN,,NO,
F10-L04-0163,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L1,APROBADO,CONFORME,0.1493,0.3264,LOTE_02,,NO,
F10-L04-0164,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L1,APROBADO,CONFORME,0.1047,0.2992,LOTE_03,,NO,
F10-L04-0165,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L1,APROBADO,CONFORME,0.1476,0.3598,LOTE_03,,NO,
F10-L04-0166,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L1,APROBADO,CONFORME,0.1476,0.2719,TRAIN,,NO,
F10-L04-0167,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L1,APROBADO,CONFORME,0.1735,0.2019,TRAIN,,NO,
F10-L04-0168,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L1,APROBADO,CONFORME,0.2314,0.1409,LOTE_03,,NO,
F10-L04-0169,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L1,APROBADO,CONFORME,0.1396,0.1505,TRAIN,,NO,
F10-L04-0170,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L1,APROBADO,CONFORME,0.0964,0.1803,TRAIN,,NO,
F10-L04-0171,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L2,APROBADO,CONFORME,0.1888,0.4073,TRAIN,,NO,
F10-L04-0172,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L2,APROBADO,CONFORME,0.124,0.1575,TEST_100,P0171,SI,Inyectores sucios o filtro de combustible obstruido
F10-L04-0173,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L2,APROBADO,CONFORME,0.1429,0.2508,TRAIN,P0172,SI,Falla en sensor de oxigeno o mezcla rica
F10-L04-0174,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L2,APROBADO,CONFORME,0.1756,0.2172,TRAIN,,NO,
F10-L04-0175,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L2,APROBADO,CONFORME,0.2231,0.1084,TRAIN,P0178,NO,
F10-L04-0176,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L2,APROBADO,CONFORME,0.1696,0.1406,LOTE_03,P0300,SI,Falla en bujias o bobinas de encendido (misfire)
F10-L04-0177,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L2,APROBADO,CONFORME,0.0863,0.1717,TRAIN,,SI,Cuerpo de aceleracion o valvula IAC sucia
F10-L04-0178,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L2,APROBADO,CONFORME,0.2022,0.1906,TRAIN,,SI,Falla en bujias o bobinas de encendido (misfire)
F10-L04-0179,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L2,APROBADO,CONFORME,0.1088,0.1994,TRAIN,P0171,SI,Falla en sensor de oxigeno o mezcla rica
F10-L04-0180,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L2,APROBADO,CONFORME,0.1735,0.1872,TRAIN,,SI,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga)
F10-L04-0181,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L2,APROBADO,CONFORME,0.1154,0.1446,TRAIN,,NO,
F10-L04-0182,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L2,APROBADO,CONFORME,0.2058,0.1801,TRAIN,P0179,NO,
F10-L04-0183,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L2,APROBADO,CONFORME,0.0938,0.1307,LOTE_01,,NO,
F10-L04-0184,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L2,APROBADO,CONFORME,0.1125,0.0808,FIELD_60,,SI,Inyectores sucios o filtro de combustible obstruido
F10-L04-0185,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L2,APROBADO,CONFORME,0.1696,0.1501,TRAIN,,NO,
F10-L04-0186,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L3,APROBADO,CONFORME,0.1017,0.1279,TEST_100,P0172,SI,Falla en bujias o bobinas de encendido (misfire)
F10-L04-0187,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L3,APROBADO,CONFORME,0.1088,0.1289,TRAIN,P0171,SI,Falla en sensor de oxigeno o mezcla rica
F10-L04-0188,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L3,APROBADO,CONFORME,0.2231,0.1068,TRAIN,P0178,NO,
F10-L04-0189,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L3,APROBADO,CONFORME,0.1888,0.1638,TRAIN,,SI,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados)
F10-L04-0190,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L3,APROBADO,CONFORME,0.1396,0.2316,TRAIN,,SI,Falla en bujias o bobinas de encendido (misfire)
F10-L04-0191,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L3,APROBADO,CONFORME,0.0976,0.123,TRAIN,P0172,SI,Inyectores sucios o filtro de combustible obstruido
F10-L04-0192,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L3,APROBADO,CONFORME,0.1125,0.1322,FIELD_60,,SI,Inyectores sucios o filtro de combustible obstruido
F10-L04-0193,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L3,APROBADO,CONFORME,0.2314,0.1216,LOTE_03,P0171,SI,Bomba de gasolina quemada o con baja presion
F10-L04-0194,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L3,APROBADO,CONFORME,0.1295,0.1702,LOTE_03,,NO,
F10-L04-0195,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L3,APROBADO,CONFORME,0.2058,0.1008,LOTE_03,P0178,SI,Inyectores sucios o filtro de combustible obstruido
F10-L04-0196,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L3,APROBADO,CONFORME,0.1042,0.1522,DEV_60,,SI,Cuerpo de aceleracion o valvula IAC sucia
F10-L04-0197,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L3,APROBADO,CONFORME,0.121,0.1076,TRAIN,P0179,SI,Falla en sensor de oxigeno o mezcla rica
F10-L04-0198,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L3,APROBADO,CONFORME,0.1046,0.1643,TRAIN,,SI,Bomba de gasolina quemada o con baja presion
F10-L04-0199,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L3,APROBADO,CONFORME,0.0976,0.1769,TRAIN,P0172,SI,Convertidor catalitico ineficiente u obstruido (DTC P0420 / P0430)
F10-L04-0200,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),L3,APROBADO,CONFORME,0.1479,0.1355,TRAIN,,SI,Bomba de gasolina quemada o con baja presion
