id,clase_objetivo,nivel_informacion,estado_auditoria,motivos,sim_intra_max,sim_inter_max,inter_ref_origen,dtc,es_contrastivo,clase_contrastiva
F10-L10-0172,Limpiaparabrisas o motor pluma quemado,L2,APROBADO,CONFORME,0.1333,0.2762,TRAIN,,NO,
F10-L10-0173,Limpiaparabrisas o motor pluma quemado,L2,APROBADO,CONFORME,0.1194,0.1369,TRAIN,,NO,
F10-L10-0174,Limpiaparabrisas o motor pluma quemado,L2,APROBADO,CONFORME,0.0643,0.1815,TEST_100,,SI,Alternador defectuoso o placa de diodos quemada
F10-L10-0175,Limpiaparabrisas o motor pluma quemado,L2,APROBADO,CONFORME,0.0981,0.096,TRAIN,,SI,Bateria descargada o bornes sulfatados
F10-L10-0176,Limpiaparabrisas o motor pluma quemado,L2,APROBADO,CONFORME,0.1222,0.1322,TRAIN,,NO,
F10-L10-0177,Limpiaparabrisas o motor pluma quemado,L2,APROBADO,CONFORME,0.1435,0.1336,TRAIN,,SI,Bateria descargada o bornes sulfatados
F10-L10-0178,Limpiaparabrisas o motor pluma quemado,L2,APROBADO,CONFORME,0.1011,0.2079,TRAIN,,NO,
F10-L10-0179,Limpiaparabrisas o motor pluma quemado,L2,APROBADO,CONFORME,0.071,0.1465,TRAIN,,NO,
F10-L10-0180,Limpiaparabrisas o motor pluma quemado,L2,APROBADO,CONFORME,0.1448,0.1133,LOTE_04,B1130,NO,
F10-L10-0181,Limpiaparabrisas o motor pluma quemado,L2,APROBADO,CONFORME,0.1,0.1362,TRAIN,,SI,Alternador defectuoso o placa de diodos quemada
F10-L10-0182,Limpiaparabrisas o motor pluma quemado,L2,APROBADO,CONFORME,0.0853,0.1457,TRAIN,,NO,
F10-L10-0183,Limpiaparabrisas o motor pluma quemado,L2,APROBADO,CONFORME,0.0846,0.1264,TRAIN,,SI,Bateria descargada o bornes sulfatados
F10-L10-0184,Limpiaparabrisas o motor pluma quemado,L2,APROBADO,CONFORME,0.1194,0.1401,TRAIN,,NO,
F10-L10-0185,Limpiaparabrisas o motor pluma quemado,L2,APROBADO,CONFORME,0.1228,0.1819,TRAIN,,SI,Falla electrica del cierre centralizado o actuador de puerta
F10-L10-0186,Limpiaparabrisas o motor pluma quemado,L3,APROBADO,CONFORME,0.1652,0.119,LOTE_09,,SI,Alternador defectuoso o placa de diodos quemada
F10-L10-0187,Limpiaparabrisas o motor pluma quemado,L3,APROBADO,CONFORME,0.0887,0.1188,TRAIN,,NO,
F10-L10-0188,Limpiaparabrisas o motor pluma quemado,L3,APROBADO,CONFORME,0.1057,0.1155,LOTE_05,,NO,
F10-L10-0189,Limpiaparabrisas o motor pluma quemado,L3,APROBADO,CONFORME,0.1727,0.1548,LOTE_08,,NO,
F10-L10-0190,Limpiaparabrisas o motor pluma quemado,L3,APROBADO,CONFORME,0.0986,0.0951,LOTE_09,B1132,SI,Bateria descargada o bornes sulfatados
F10-L10-0191,Limpiaparabrisas o motor pluma quemado,L3,APROBADO,CONFORME,0.1705,0.2604,LOTE_09,,SI,Alternador defectuoso o placa de diodos quemada
F10-L10-0192,Limpiaparabrisas o motor pluma quemado,L3,APROBADO,CONFORME,0.1052,0.125,LOTE_09,,NO,
F10-L10-0193,Limpiaparabrisas o motor pluma quemado,L3,APROBADO,CONFORME,0.2392,0.11,TRAIN,,NO,
F10-L10-0194,Limpiaparabrisas o motor pluma quemado,L3,APROBADO,CONFORME,0.0683,0.0752,TRAIN,,SI,Falla electrica del cierre centralizado o actuador de puerta
F10-L10-0195,Limpiaparabrisas o motor pluma quemado,L3,APROBADO,CONFORME,0.0705,0.1024,LOTE_08,,SI,Bateria descargada o bornes sulfatados
F10-L10-0196,Limpiaparabrisas o motor pluma quemado,L3,APROBADO,CONFORME,0.1046,0.1785,LOTE_06,,NO,
F10-L10-0197,Limpiaparabrisas o motor pluma quemado,L3,APROBADO,CONFORME,0.1649,0.1228,LOTE_07,,SI,Bateria descargada o bornes sulfatados
F10-L10-0198,Limpiaparabrisas o motor pluma quemado,L3,APROBADO,CONFORME,0.0873,0.1306,LOTE_05,,NO,
F10-L10-0199,Limpiaparabrisas o motor pluma quemado,L3,APROBADO,CONFORME,0.0719,0.1349,LOTE_09,B1150,NO,
F10-L10-0200,Limpiaparabrisas o motor pluma quemado,L3,APROBADO,CONFORME,0.0859,0.1094,TRAIN,,NO,
