id,clase_objetivo,nivel_informacion,estado_auditoria,motivos,sim_intra_max,sim_inter_max,inter_ref_origen,dtc,es_contrastivo,clase_contrastiva
F10-L05-0158,Falla en regulador de presion de combustible o diafragma roto,L3,APROBADO,CONFORME,0.1271,0.1438,TRAIN,,NO,
F10-L05-0159,Falla en regulador de presion de combustible o diafragma roto,L3,APROBADO,CONFORME,0.1596,0.1869,LOTE_04,P0171,SI,Inyectores sucios o filtro de combustible obstruido
F10-L05-0160,Falla en regulador de presion de combustible o diafragma roto,L3,APROBADO,CONFORME,0.107,0.1289,LOTE_04,,SI,Fuga en mangueras de intercooler o turbocompresor danado
F10-L05-0161,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L1,APROBADO,CONFORME,0.16,0.4123,FIELD_60,,NO,
F10-L05-0162,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L1,APROBADO,CONFORME,0.2418,0.2891,TRAIN,,NO,
F10-L05-0163,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L1,APROBADO,CONFORME,0.4071,0.354,LOTE_03,,NO,
F10-L05-0164,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L1,APROBADO,CONFORME,0.3314,0.3563,TRAIN,,NO,
F10-L05-0165,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L1,APROBADO,CONFORME,0.2005,0.361,LOTE_04,,NO,
F10-L05-0166,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L1,APROBADO,CONFORME,0.2132,0.2588,TRAIN,,NO,
F10-L05-0167,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L1,APROBADO,CONFORME,0.1462,0.2241,TRAIN,,NO,
F10-L05-0168,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L1,APROBADO,CONFORME,0.2942,0.2986,TRAIN,,NO,
F10-L05-0169,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L1,APROBADO,CONFORME,0.0985,0.1464,TRAIN,,NO,
F10-L05-0170,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L1,APROBADO,CONFORME,0.12,0.1295,LOTE_04,,NO,
F10-L05-0171,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L2,APROBADO,CONFORME,0.2004,0.2056,TRAIN,P0201,SI,Falla en bujias o bobinas de encendido (misfire)
F10-L05-0172,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L2,APROBADO,CONFORME,0.1394,0.152,TRAIN,P0203,SI,Bomba de gasolina quemada o con baja presion
F10-L05-0173,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L2,APROBADO,CONFORME,0.2294,0.3038,TRAIN,P0202,SI,Inyectores sucios o filtro de combustible obstruido
F10-L05-0174,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L2,APROBADO,CONFORME,0.1454,0.2747,TRAIN,P0204,SI,Falla en bujias o bobinas de encendido (misfire)
F10-L05-0175,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L2,APROBADO,CONFORME,0.0905,0.2164,TRAIN,P0202,SI,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados
F10-L05-0176,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L2,APROBADO,CONFORME,0.2013,0.1551,TRAIN,P0201,NO,
F10-L05-0177,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L2,APROBADO,CONFORME,0.1401,0.1408,LOTE_01,P0202,NO,
F10-L05-0178,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L2,APROBADO,CONFORME,0.2083,0.1298,TRAIN,P0203,SI,Falla en bujias o bobinas de encendido (misfire)
F10-L05-0179,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L2,APROBADO,CONFORME,0.2379,0.1298,LOTE_03,P0204,NO,
F10-L05-0180,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L2,APROBADO,CONFORME,0.1874,0.2116,TRAIN,P0203,SI,Bomba de gasolina quemada o con baja presion
F10-L05-0181,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L2,APROBADO,CONFORME,0.1572,0.1433,LOTE_03,P0202,SI,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados
F10-L05-0182,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L2,APROBADO,CONFORME,0.0781,0.1733,TRAIN,P0201,NO,
F10-L05-0183,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L2,APROBADO,CONFORME,0.2294,0.1286,TRAIN,P0204,SI,Inyectores sucios o filtro de combustible obstruido
F10-L05-0184,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L2,APROBADO,CONFORME,0.1882,0.159,TRAIN,P0201,SI,Falla en regulador de presion de combustible o diafragma roto
F10-L05-0185,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L2,APROBADO,CONFORME,0.1487,0.1723,LOTE_03,P0203,SI,Falla en bujias o bobinas de encendido (misfire)
F10-L05-0186,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L3,APROBADO,CONFORME,0.1649,0.1484,TRAIN,P0201,SI,Falla en bujias o bobinas de encendido (misfire)
F10-L05-0187,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L3,APROBADO,CONFORME,0.1639,0.1405,TRAIN,P0203,SI,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados
F10-L05-0188,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L3,APROBADO,CONFORME,0.2379,0.1571,TRAIN,P0204,NO,
F10-L05-0189,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L3,APROBADO,CONFORME,0.1607,0.1285,TRAIN,P0202,SI,Falla en bujias o bobinas de encendido (misfire)
F10-L05-0190,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L3,APROBADO,CONFORME,0.2571,0.1336,LOTE_03,,SI,Falla en bujias o bobinas de encendido (misfire)
F10-L05-0191,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L3,APROBADO,CONFORME,0.1346,0.0814,LOTE_04,P0202,SI,Inyectores sucios o filtro de combustible obstruido
F10-L05-0192,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L3,APROBADO,CONFORME,0.0965,0.1303,LOTE_03,P0203,SI,Inyectores sucios o filtro de combustible obstruido
F10-L05-0193,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L3,APROBADO,CONFORME,0.1731,0.1531,LOTE_03,P0201,SI,Falla en bujias o bobinas de encendido (misfire)
F10-L05-0194,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L3,APROBADO,CONFORME,0.109,0.18,TRAIN,P0204,NO,
F10-L05-0195,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L3,APROBADO,CONFORME,0.0964,0.1128,TRAIN,P0202,SI,Falla en bujias o bobinas de encendido (misfire)
F10-L05-0196,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L3,APROBADO,CONFORME,0.2083,0.1788,LOTE_01,P0203,SI,Bomba de gasolina quemada o con baja presion
F10-L05-0197,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L3,APROBADO,CONFORME,0.1073,0.1462,LOTE_03,P0201,NO,
F10-L05-0198,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L3,APROBADO,CONFORME,0.0781,0.1433,TRAIN,P0204,NO,
F10-L05-0199,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L3,APROBADO,CONFORME,0.1108,0.1261,LOTE_04,P0201,SI,Bomba de gasolina quemada o con baja presion
F10-L05-0200,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),L3,APROBADO,CONFORME,0.1329,0.1022,TRAIN,P0202,SI,Falla en bujias o bobinas de encendido (misfire)
F10-L05-0201,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L1,APROBADO,CONFORME,0.16,0.2278,TRAIN,,NO,
F10-L05-0202,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L1,APROBADO,CONFORME,0.2005,0.1738,TRAIN,,NO,
F10-L05-0203,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L1,APROBADO,CONFORME,0.2778,0.3169,TRAIN,,NO,
F10-L05-0204,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L1,APROBADO,CONFORME,0.162,0.3328,TRAIN,,NO,
F10-L05-0205,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L1,APROBADO,CONFORME,0.2006,0.1826,TRAIN,,NO,
F10-L05-0206,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L1,APROBADO,CONFORME,0.3494,0.3264,LOTE_03,,NO,
F10-L05-0207,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L1,APROBADO,CONFORME,0.1039,0.1997,LOTE_04,,NO,
F10-L05-0208,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L1,APROBADO,CONFORME,0.1288,0.185,TRAIN,,NO,
F10-L05-0209,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L1,APROBADO,CONFORME,0.0605,0.1318,DEV_60,,NO,
F10-L05-0210,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L1,APROBADO,CONFORME,0.123,0.179,LOTE_03,,NO,
F10-L05-0211,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L2,APROBADO,CONFORME,0.1896,0.3024,LOTE_02,,SI,Consumo de aceite por desgaste de anillos o retenes
F10-L05-0212,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L2,APROBADO,CONFORME,0.2687,0.3266,LOTE_02,,SI,Consumo de aceite por desgaste de anillos o retenes
F10-L05-0213,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L2,APROBADO,CONFORME,0.1497,0.1687,TRAIN,P0304,SI,Falla en bujias o bobinas de encendido (misfire)
F10-L05-0214,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L2,APROBADO,CONFORME,0.1198,0.1976,LOTE_03,,SI,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados)
F10-L05-0215,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L2,APROBADO,CONFORME,0.2115,0.1428,TRAIN,,SI,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic)
F10-L05-0216,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L2,APROBADO,CONFORME,0.162,0.2261,TRAIN,,NO,
F10-L05-0217,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L2,APROBADO,CONFORME,0.1227,0.148,TRAIN,,SI,Empaque de culata soplado o danado
F10-L05-0218,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L2,APROBADO,CONFORME,0.1593,0.134,LOTE_04,P0304,SI,Falla en bujias o bobinas de encendido (misfire)
F10-L05-0219,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L2,APROBADO,CONFORME,0.1512,0.18,TRAIN,,NO,
F10-L05-0220,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L2,APROBADO,CONFORME,0.1046,0.1294,TRAIN,P0301,SI,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208)
F10-L05-0221,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L2,APROBADO,CONFORME,0.1121,0.2775,TRAIN,,SI,Fuga en mangueras de intercooler o turbocompresor danado
F10-L05-0222,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L2,APROBADO,CONFORME,0.1941,0.2756,TRAIN,,NO,
F10-L05-0223,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L2,APROBADO,CONFORME,0.1425,0.1824,LOTE_02,,SI,Inyectores sucios o filtro de combustible obstruido
F10-L05-0224,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L2,APROBADO,CONFORME,0.1115,0.1797,TRAIN,,SI,Cuerpo de aceleracion o valvula IAC sucia
F10-L05-0225,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L2,APROBADO,CONFORME,0.1092,0.1283,TRAIN,P0303,SI,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic)
F10-L05-0226,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L3,APROBADO,CONFORME,0.2517,0.1411,TRAIN,P0303,SI,Falla en bujias o bobinas de encendido (misfire)
F10-L05-0227,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L3,APROBADO,CONFORME,0.2115,0.1032,LOTE_03,P0301,SI,Faja o cadena de distribucion destensada o con salto de punto
F10-L05-0228,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L3,APROBADO,CONFORME,0.2687,0.2665,LOTE_02,,SI,Consumo de aceite por desgaste de anillos o retenes
F10-L05-0229,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L3,APROBADO,CONFORME,0.1425,0.1312,TRAIN,P0302,SI,Faja o cadena de distribucion destensada o con salto de punto
F10-L05-0230,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L3,APROBADO,CONFORME,0.2571,0.1227,LOTE_04,,SI,Inyectores sucios o filtro de combustible obstruido
F10-L05-0231,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L3,APROBADO,CONFORME,0.1246,0.1113,LOTE_04,P0301,SI,Falla en bujias o bobinas de encendido (misfire)
F10-L05-0232,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L3,APROBADO,CONFORME,0.2369,0.1612,TRAIN,P0304,SI,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208)
F10-L05-0233,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L3,APROBADO,CONFORME,0.1217,0.0997,LOTE_04,P0302,SI,Falla en bujias o bobinas de encendido (misfire)
F10-L05-0234,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L3,APROBADO,CONFORME,0.1548,0.1064,TRAIN,P0303,SI,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados)
F10-L05-0235,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L3,APROBADO,CONFORME,0.1474,0.1398,TRAIN,,SI,Empaque de culata soplado o danado
F10-L05-0236,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L3,APROBADO,CONFORME,0.1121,0.1316,TRAIN,,SI,Consumo de aceite por desgaste de anillos o retenes
F10-L05-0237,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L3,APROBADO,CONFORME,0.1004,0.1516,TRAIN,,SI,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas)
F10-L05-0238,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L3,APROBADO,CONFORME,0.1409,0.2038,TRAIN,P0301,NO,
F10-L05-0239,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L3,APROBADO,CONFORME,0.241,0.1349,LOTE_02,,SI,Cuerpo de aceleracion o valvula IAC sucia
F10-L05-0240,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,L3,APROBADO,CONFORME,0.1045,0.1436,LOTE_04,,NO,
