id,clase_objetivo,nivel_informacion,estado_auditoria,motivos,sim_intra_max,sim_inter_max,inter_ref_origen,dtc,es_contrastivo,clase_contrastiva
F10-L09-0163,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L1,APROBADO,CONFORME,0.2335,0.2511,TRAIN,,NO,
F10-L09-0164,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L1,APROBADO,CONFORME,0.162,0.2085,TRAIN,,NO,
F10-L09-0165,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L1,APROBADO,CONFORME,0.1878,0.3202,TRAIN,,NO,
F10-L09-0166,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L1,APROBADO,CONFORME,0.3085,0.2681,LOTE_07,,NO,
F10-L09-0167,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L1,APROBADO,CONFORME,0.147,0.1588,LOTE_04,,NO,
F10-L09-0168,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L1,APROBADO,CONFORME,0.1241,0.2683,TRAIN,,NO,
F10-L09-0169,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L1,APROBADO,CONFORME,0.1555,0.1739,TRAIN,,NO,
F10-L09-0170,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L1,APROBADO,CONFORME,0.2335,0.3487,TRAIN,,NO,
F10-L09-0171,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L2,APROBADO,CONFORME,0.1122,0.1592,TRAIN,,SI,Degradacion o falla en paquete de bateria de alto voltaje (EV / Hibridos)
F10-L09-0172,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L2,APROBADO,CONFORME,0.1243,0.176,TRAIN,,SI,Fallo en inversor de corriente IGBT o motor electrico (EV)
F10-L09-0173,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L2,APROBADO,CONFORME,0.1951,0.2987,TRAIN,P0A93,NO,
F10-L09-0174,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L2,APROBADO,CONFORME,0.1383,0.2111,TRAIN,,SI,Degradacion o falla en paquete de bateria de alto voltaje (EV / Hibridos)
F10-L09-0175,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L2,APROBADO,CONFORME,0.1636,0.2534,LOTE_06,,SI,Fallo en inversor de corriente IGBT o motor electrico (EV)
F10-L09-0176,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L2,APROBADO,CONFORME,0.1584,0.2463,TRAIN,P0A82,NO,
F10-L09-0177,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L2,APROBADO,CONFORME,0.1776,0.1068,TRAIN,,SI,Degradacion o falla en paquete de bateria de alto voltaje (EV / Hibridos)
F10-L09-0178,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L2,APROBADO,CONFORME,0.1243,0.3156,TRAIN,,NO,
F10-L09-0179,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L2,APROBADO,CONFORME,0.1184,0.1638,TRAIN,,SI,Falla en sistema de frenado regenerativo (EV / Hibridos)
F10-L09-0180,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L2,APROBADO,CONFORME,0.1179,0.2185,TRAIN,,NO,
F10-L09-0181,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L2,APROBADO,CONFORME,0.1014,0.0975,TRAIN,P0A93,SI,Fallo en inversor de corriente IGBT o motor electrico (EV)
F10-L09-0182,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L2,APROBADO,CONFORME,0.1171,0.4068,TRAIN,,NO,
F10-L09-0183,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L2,APROBADO,CONFORME,0.1067,0.1672,TRAIN,,SI,Degradacion o falla en paquete de bateria de alto voltaje (EV / Hibridos)
F10-L09-0184,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L2,APROBADO,CONFORME,0.1085,0.301,TRAIN,,NO,
F10-L09-0185,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L2,APROBADO,CONFORME,0.118,0.1225,TRAIN,,SI,Degradacion o falla en paquete de bateria de alto voltaje (EV / Hibridos)
F10-L09-0186,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L3,APROBADO,CONFORME,0.1213,0.1427,TRAIN,P0A93,SI,Fallo en inversor de corriente IGBT o motor electrico (EV)
F10-L09-0187,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L3,APROBADO,CONFORME,0.1194,0.094,LOTE_06,P0A82,SI,Degradacion o falla en paquete de bateria de alto voltaje (EV / Hibridos)
F10-L09-0188,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L3,APROBADO,CONFORME,0.0908,0.143,LOTE_05,,NO,
F10-L09-0189,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L3,APROBADO,CONFORME,0.1015,0.1147,G1,,SI,Degradacion o falla en paquete de bateria de alto voltaje (EV / Hibridos)
F10-L09-0190,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L3,APROBADO,CONFORME,0.0928,0.1102,TRAIN,P0A93,SI,Fallo en inversor de corriente IGBT o motor electrico (EV)
F10-L09-0191,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L3,APROBADO,CONFORME,0.1127,0.1469,TRAIN,,SI,Degradacion o falla en paquete de bateria de alto voltaje (EV / Hibridos)
F10-L09-0192,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L3,APROBADO,CONFORME,0.0969,0.1511,TRAIN,P0A82,NO,
F10-L09-0193,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L3,APROBADO,CONFORME,0.1134,0.1285,TRAIN,,NO,
F10-L09-0194,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L3,APROBADO,CONFORME,0.1776,0.1,TRAIN,,SI,Degradacion o falla en paquete de bateria de alto voltaje (EV / Hibridos)
F10-L09-0195,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L3,APROBADO,CONFORME,0.1213,0.1538,TRAIN,P0A93,SI,Fallo en inversor de corriente IGBT o motor electrico (EV)
F10-L09-0196,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L3,APROBADO,CONFORME,0.0947,0.1186,TRAIN,,NO,
F10-L09-0197,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L3,APROBADO,CONFORME,0.08,0.1704,TRAIN,,SI,Degradacion o falla en paquete de bateria de alto voltaje (EV / Hibridos)
F10-L09-0198,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L3,APROBADO,CONFORME,0.1071,0.1006,LOTE_07,,NO,
F10-L09-0199,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L3,APROBADO,CONFORME,0.0984,0.1453,LOTE_07,,NO,
F10-L09-0200,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),L3,APROBADO,CONFORME,0.1045,0.1025,TRAIN,,SI,Degradacion o falla en paquete de bateria de alto voltaje (EV / Hibridos)
F10-L09-0201,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L1,APROBADO,CONFORME,0.3018,0.4521,TRAIN,,NO,
F10-L09-0202,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L1,APROBADO,CONFORME,0.1885,0.3212,TRAIN,,NO,
F10-L09-0203,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L1,APROBADO,CONFORME,0.2031,0.2109,LOTE_04,,NO,
F10-L09-0204,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L1,APROBADO,CONFORME,0.1523,0.2301,TRAIN,,NO,
F10-L09-0205,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L1,APROBADO,CONFORME,0.139,0.1577,TRAIN,,NO,
F10-L09-0206,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L1,APROBADO,CONFORME,0.1107,0.3076,TRAIN,,NO,
F10-L09-0207,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L1,APROBADO,CONFORME,0.1347,0.1751,TRAIN,,NO,
F10-L09-0208,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L1,APROBADO,CONFORME,0.1102,0.2416,LOTE_04,,NO,
F10-L09-0209,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L1,APROBADO,CONFORME,0.1795,0.1909,FIELD_60,,NO,
F10-L09-0210,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L1,APROBADO,CONFORME,0.2676,0.1979,TRAIN,,NO,
F10-L09-0211,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L2,APROBADO,CONFORME,0.1885,0.3232,DEV_60,,SI,Bateria descargada o bornes sulfatados
F10-L09-0212,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L2,APROBADO,CONFORME,0.1294,0.1597,TRAIN,,SI,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP)
F10-L09-0213,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L2,APROBADO,CONFORME,0.1531,0.2062,TRAIN,,NO,
F10-L09-0214,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L2,APROBADO,CONFORME,0.1103,0.1889,LOTE_05,,SI,Bateria descargada o bornes sulfatados
F10-L09-0215,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L2,APROBADO,CONFORME,0.1638,0.1884,LOTE_05,,NO,
F10-L09-0216,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L2,APROBADO,CONFORME,0.0972,0.156,TRAIN,,SI,Bateria descargada o bornes sulfatados
F10-L09-0217,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L2,APROBADO,CONFORME,0.1301,0.2224,TRAIN,,SI,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP)
F10-L09-0218,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L2,APROBADO,CONFORME,0.1301,0.1371,TRAIN,P0615,NO,
F10-L09-0219,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L2,APROBADO,CONFORME,0.0988,0.1272,TRAIN,,SI,Alternador defectuoso o placa de diodos quemada
F10-L09-0220,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L2,APROBADO,CONFORME,0.1523,0.227,TRAIN,,SI,Bateria descargada o bornes sulfatados
F10-L09-0221,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L2,APROBADO,CONFORME,0.0663,0.0986,TRAIN,,SI,Bateria descargada o bornes sulfatados
F10-L09-0222,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L2,APROBADO,CONFORME,0.1531,0.4135,TRAIN,,NO,
F10-L09-0223,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L2,APROBADO,CONFORME,0.0719,0.1273,TRAIN,,NO,
F10-L09-0224,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L2,APROBADO,CONFORME,0.1428,0.1526,TRAIN,,SI,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP)
F10-L09-0225,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L2,APROBADO,CONFORME,0.1638,0.2385,G2,,NO,
F10-L09-0226,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L3,APROBADO,CONFORME,0.1608,0.1519,TRAIN,,SI,Bateria descargada o bornes sulfatados
F10-L09-0227,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L3,APROBADO,CONFORME,0.1573,0.1304,LOTE_05,,NO,
F10-L09-0228,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L3,APROBADO,CONFORME,0.0903,0.1765,TRAIN,,NO,
F10-L09-0229,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L3,APROBADO,CONFORME,0.0964,0.0917,TRAIN,,SI,Bateria descargada o bornes sulfatados
F10-L09-0230,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L3,APROBADO,CONFORME,0.1161,0.1123,LOTE_05,,SI,Bateria descargada o bornes sulfatados
F10-L09-0231,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L3,APROBADO,CONFORME,0.08,0.1126,LOTE_05,,SI,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP)
F10-L09-0232,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L3,APROBADO,CONFORME,0.1714,0.128,TRAIN,,NO,
F10-L09-0233,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L3,APROBADO,CONFORME,0.1178,0.1081,TRAIN,P0615,NO,
F10-L09-0234,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L3,APROBADO,CONFORME,0.1531,0.1604,TRAIN,,NO,
F10-L09-0235,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L3,APROBADO,CONFORME,0.14,0.1987,DEV_60,,SI,Bateria descargada o bornes sulfatados
F10-L09-0236,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L3,APROBADO,CONFORME,0.1608,0.1,TRAIN,,SI,Alternador defectuoso o placa de diodos quemada
F10-L09-0237,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L3,APROBADO,CONFORME,0.1084,0.1068,LOTE_05,,NO,
F10-L09-0238,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L3,APROBADO,CONFORME,0.1151,0.1091,TRAIN,,NO,
F10-L09-0239,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L3,APROBADO,CONFORME,0.0903,0.1353,TRAIN,,NO,
F10-L09-0240,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),L3,APROBADO,CONFORME,0.1444,0.0968,TRAIN,,NO,
F10-L09-0241,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L1,APROBADO,CONFORME,0.1856,0.2459,TRAIN,,NO,
F10-L09-0242,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L1,APROBADO,CONFORME,0.2676,0.2403,TRAIN,,NO,
F10-L09-0243,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L1,APROBADO,CONFORME,0.1568,0.2176,TRAIN,,NO,
F10-L09-0244,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L1,APROBADO,CONFORME,0.0743,0.134,TRAIN,,NO,
F10-L09-0245,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L1,APROBADO,CONFORME,0.0941,0.1724,TRAIN,,NO,
F10-L09-0246,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L1,APROBADO,CONFORME,0.1339,0.2317,TRAIN,,NO,
F10-L09-0247,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L1,APROBADO,CONFORME,0.1247,0.1617,TRAIN,,NO,
F10-L09-0248,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L1,APROBADO,CONFORME,0.1568,0.2302,TRAIN,,NO,
F10-L09-0249,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L1,APROBADO,CONFORME,0.1443,0.1818,TRAIN,,NO,
F10-L09-0250,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L1,APROBADO,CONFORME,0.0769,0.2113,TRAIN,,NO,
F10-L09-0251,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L2,APROBADO,CONFORME,0.1406,0.1291,TRAIN,,SI,Alternador defectuoso o placa de diodos quemada
F10-L09-0252,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L2,APROBADO,CONFORME,0.1223,0.1355,TRAIN,,SI,Bateria descargada o bornes sulfatados
F10-L09-0253,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L2,APROBADO,CONFORME,0.0786,0.2676,TRAIN,,NO,
F10-L09-0254,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L2,APROBADO,CONFORME,0.147,0.1604,TRAIN,,SI,Alternador defectuoso o placa de diodos quemada
F10-L09-0255,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L2,APROBADO,CONFORME,0.1169,0.3716,TRAIN,,SI,Bateria descargada o bornes sulfatados
F10-L09-0256,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L2,APROBADO,CONFORME,0.1421,0.1669,TRAIN,,SI,Falla electrica del cierre centralizado o actuador de puerta
F10-L09-0257,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L2,APROBADO,CONFORME,0.1071,0.1362,TRAIN,,NO,
F10-L09-0258,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L2,APROBADO,CONFORME,0.1328,0.2496,TRAIN,,SI,Alternador defectuoso o placa de diodos quemada
F10-L09-0259,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L2,APROBADO,CONFORME,0.1227,0.1376,TRAIN,,NO,
F10-L09-0260,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L2,APROBADO,CONFORME,0.0957,0.2097,TRAIN,,SI,Bateria descargada o bornes sulfatados
F10-L09-0261,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L2,APROBADO,CONFORME,0.1205,0.2096,TRAIN,,NO,
F10-L09-0262,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L2,APROBADO,CONFORME,0.1421,0.2329,TRAIN,,NO,
F10-L09-0263,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L2,APROBADO,CONFORME,0.1428,0.1892,TRAIN,,SI,Alternador defectuoso o placa de diodos quemada
F10-L09-0264,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L2,APROBADO,CONFORME,0.0968,0.1725,TRAIN,,SI,Falla electrica del cierre centralizado o actuador de puerta
F10-L09-0265,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L2,APROBADO,CONFORME,0.108,0.1333,TRAIN,,SI,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados)
F10-L09-0266,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L3,APROBADO,CONFORME,0.1539,0.2088,TRAIN,,NO,
F10-L09-0267,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L3,APROBADO,CONFORME,0.1853,0.0949,LOTE_05,,NO,
F10-L09-0268,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L3,APROBADO,CONFORME,0.1161,0.1009,TRAIN,,SI,Alternador defectuoso o placa de diodos quemada
F10-L09-0269,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L3,APROBADO,CONFORME,0.1334,0.0977,TRAIN,,SI,Falla electrica del cierre centralizado o actuador de puerta
F10-L09-0270,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L3,APROBADO,CONFORME,0.086,0.1029,TRAIN,,NO,
F10-L09-0271,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L3,APROBADO,CONFORME,0.1117,0.1087,TRAIN,,SI,Bateria descargada o bornes sulfatados
F10-L09-0272,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L3,APROBADO,CONFORME,0.1146,0.1375,TRAIN,,NO,
F10-L09-0273,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L3,APROBADO,CONFORME,0.0903,0.0998,TRAIN,,SI,Alternador defectuoso o placa de diodos quemada
F10-L09-0274,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L3,APROBADO,CONFORME,0.1853,0.152,LOTE_05,,SI,Falla electrica del cierre centralizado o actuador de puerta
F10-L09-0275,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L3,APROBADO,CONFORME,0.1259,0.1377,TRAIN,,SI,Alternador defectuoso o placa de diodos quemada
F10-L09-0276,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L3,APROBADO,CONFORME,0.0914,0.1049,TRAIN,,SI,Bateria descargada o bornes sulfatados
F10-L09-0277,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L3,APROBADO,CONFORME,0.1063,0.0871,TRAIN,,SI,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados)
F10-L09-0278,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L3,APROBADO,CONFORME,0.1588,0.0848,TRAIN,,NO,
F10-L09-0279,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L3,APROBADO,CONFORME,0.1247,0.1487,TRAIN,,NO,
F10-L09-0280,Fuga parasita de corriente en reposo (consumo nocturno de bateria),L3,APROBADO,CONFORME,0.1477,0.0893,TEST_100,,SI,Bateria descargada o bornes sulfatados
