id,clase_objetivo,nivel_informacion,estado_auditoria,motivos,sim_intra_max,sim_inter_max,inter_ref_origen,dtc,es_contrastivo,clase_contrastiva
F10-L08-0176,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura),L2,APROBADO,CONFORME,0.1746,0.1866,TRAIN,,SI,Amortiguadores reventados o bujes de suspension gastados
F10-L08-0177,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura),L2,APROBADO,CONFORME,0.1145,0.1643,TRAIN,,SI,Llantas desbalanceadas o desalineadas
F10-L08-0178,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura),L2,APROBADO,CONFORME,0.1746,0.2447,TRAIN,,SI,Discos de freno alabeados o desgastados
F10-L08-0179,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura),L2,APROBADO,CONFORME,0.1868,0.1735,TRAIN,,SI,Caliper de freno trabado o mordaza pegada (piston agarrotado)
F10-L08-0180,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura),L2,APROBADO,CONFORME,0.208,0.3471,TRAIN,,SI,Cremallera de direccion asistida con holgura o fuga
F10-L08-0181,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura),L2,APROBADO,CONFORME,0.0727,0.1434,TRAIN,,SI,Rodajes de transmision manual o eje primario gastados
F10-L08-0182,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura),L2,APROBADO,CONFORME,0.0918,0.2556,TRAIN,,SI,Juntas homocineticas o palieres danados
F10-L08-0183,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura),L2,APROBADO,CONFORME,0.0984,0.1773,TRAIN,,SI,Rodajes de caja mecanica o diferencial gastados
F10-L08-0184,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura),L2,APROBADO,CONFORME,0.1341,0.1429,TRAIN,C0035,SI,Falla en sensor de velocidad de rueda ABS
F10-L08-0185,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura),L2,APROBADO,CONFORME,0.1096,0.2073,TRAIN,,SI,Llantas desbalanceadas o desalineadas
F10-L08-0186,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura),L3,APROBADO,CONFORME,0.1438,0.1517,LOTE_07,,SI,Rodajes de caja mecanica o diferencial gastados
F10-L08-0187,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura),L3,APROBADO,CONFORME,0.1315,0.1583,TRAIN,,SI,Juntas homocineticas o palieres danados
F10-L08-0188,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura),L3,APROBADO,CONFORME,0.1492,0.1276,LOTE_06,,SI,Caliper de freno trabado o mordaza pegada (piston agarrotado)
F10-L08-0189,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura),L3,APROBADO,CONFORME,0.2058,0.2036,LOTE_07,,SI,Rodajes de transmision manual o eje primario gastados
F10-L08-0190,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura),L3,APROBADO,CONFORME,0.1669,0.181,LOTE_07,,SI,Llantas desbalanceadas o desalineadas
F10-L08-0191,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura),L3,APROBADO,CONFORME,0.1396,0.1311,LOTE_07,,SI,Rodajes de caja mecanica o diferencial gastados
F10-L08-0192,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura),L3,APROBADO,CONFORME,0.1474,0.1614,LOTE_07,,SI,Llantas desbalanceadas o desalineadas
F10-L08-0193,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura),L3,APROBADO,CONFORME,0.1222,0.1231,LOTE_07,,SI,Juntas homocineticas o palieres danados
F10-L08-0194,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura),L3,APROBADO,CONFORME,0.0737,0.2319,LOTE_07,,SI,Amortiguadores reventados o bujes de suspension gastados
F10-L08-0195,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura),L3,APROBADO,CONFORME,0.1341,0.1779,LOTE_06,C0040,SI,Falla en sensor de velocidad de rueda ABS
F10-L08-0196,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura),L3,APROBADO,CONFORME,0.098,0.1972,LOTE_07,,SI,Caliper de freno trabado o mordaza pegada (piston agarrotado)
F10-L08-0197,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura),L3,APROBADO,CONFORME,0.1513,0.1364,LOTE_07,,SI,Rodajes de caja mecanica o diferencial gastados
F10-L08-0198,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura),L3,APROBADO,CONFORME,0.0856,0.1166,TRAIN,,SI,Fallo en inversor de corriente IGBT o motor electrico (EV)
F10-L08-0199,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura),L3,APROBADO,CONFORME,0.1292,0.1237,LOTE_06,,SI,Desgaste de pastillas y zapatas de freno
F10-L08-0200,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura),L3,APROBADO,CONFORME,0.1492,0.151,LOTE_06,,SI,Llantas desbalanceadas o desalineadas
