id,clase_objetivo,nivel_informacion,estado_auditoria,motivos,sim_intra_max,sim_inter_max,inter_ref_origen,dtc,es_contrastivo,clase_contrastiva
F10-L06-0188,Falla en sensor de velocidad de rueda ABS,L3,APROBADO,CONFORME,0.0964,0.1035,TRAIN,C0040,NO,
F10-L06-0189,Falla en sensor de velocidad de rueda ABS,L3,APROBADO,CONFORME,0.1102,0.1265,TRAIN,,SI,Discos de freno alabeados o desgastados
F10-L06-0190,Falla en sensor de velocidad de rueda ABS,L3,APROBADO,CONFORME,0.106,0.1086,TRAIN,C0045,NO,
F10-L06-0191,Falla en sensor de velocidad de rueda ABS,L3,APROBADO,CONFORME,0.0865,0.1226,TRAIN,,NO,
F10-L06-0192,Falla en sensor de velocidad de rueda ABS,L3,APROBADO,CONFORME,0.1207,0.114,TRAIN,C0050,NO,
F10-L06-0193,Falla en sensor de velocidad de rueda ABS,L3,APROBADO,CONFORME,0.2402,0.1688,LOTE_04,C0035,NO,
F10-L06-0194,Falla en sensor de velocidad de rueda ABS,L3,APROBADO,CONFORME,0.1569,0.2156,TRAIN,,SI,Falla en bujias o bobinas de encendido (misfire)
F10-L06-0195,Falla en sensor de velocidad de rueda ABS,L3,APROBADO,CONFORME,0.1061,0.1522,TRAIN,C0040,SI,Desgaste de pastillas y zapatas de freno
F10-L06-0196,Falla en sensor de velocidad de rueda ABS,L3,APROBADO,CONFORME,0.0912,0.1606,TRAIN,,NO,
F10-L06-0197,Falla en sensor de velocidad de rueda ABS,L3,APROBADO,CONFORME,0.136,0.1453,LOTE_05,C0045,NO,
F10-L06-0198,Falla en sensor de velocidad de rueda ABS,L3,APROBADO,CONFORME,0.1052,0.1018,TRAIN,,SI,Discos de freno alabeados o desgastados
F10-L06-0199,Falla en sensor de velocidad de rueda ABS,L3,APROBADO,CONFORME,0.1189,0.133,TRAIN,,SI,Llantas desbalanceadas o desalineadas
F10-L06-0200,Falla en sensor de velocidad de rueda ABS,L3,APROBADO,CONFORME,0.0839,0.1537,LOTE_05,,NO,
F10-L06-0201,Falla en sistema de frenado regenerativo (EV / Hibridos),L1,APROBADO,CONFORME,0.1388,0.3311,TRAIN,,NO,
F10-L06-0202,Falla en sistema de frenado regenerativo (EV / Hibridos),L1,APROBADO,CONFORME,0.0901,0.1994,TRAIN,,NO,
F10-L06-0203,Falla en sistema de frenado regenerativo (EV / Hibridos),L1,APROBADO,CONFORME,0.1575,0.1792,TEST_100,,NO,
F10-L06-0204,Falla en sistema de frenado regenerativo (EV / Hibridos),L1,APROBADO,CONFORME,0.1358,0.1367,TRAIN,,NO,
F10-L06-0205,Falla en sistema de frenado regenerativo (EV / Hibridos),L1,APROBADO,CONFORME,0.1322,0.2698,TRAIN,,NO,
F10-L06-0206,Falla en sistema de frenado regenerativo (EV / Hibridos),L1,APROBADO,CONFORME,0.2436,0.2602,TRAIN,,NO,
F10-L06-0207,Falla en sistema de frenado regenerativo (EV / Hibridos),L1,APROBADO,CONFORME,0.0871,0.3717,TRAIN,,NO,
F10-L06-0208,Falla en sistema de frenado regenerativo (EV / Hibridos),L1,APROBADO,CONFORME,0.1765,0.2108,TRAIN,,NO,
F10-L06-0209,Falla en sistema de frenado regenerativo (EV / Hibridos),L1,APROBADO,CONFORME,0.1575,0.1982,TRAIN,,NO,
F10-L06-0210,Falla en sistema de frenado regenerativo (EV / Hibridos),L1,APROBADO,CONFORME,0.1551,0.238,LOTE_04,,NO,
F10-L06-0211,Falla en sistema de frenado regenerativo (EV / Hibridos),L2,APROBADO,CONFORME,0.0847,0.1692,TRAIN,,SI,Degradacion o falla en paquete de bateria de alto voltaje (EV / Hibridos)
F10-L06-0212,Falla en sistema de frenado regenerativo (EV / Hibridos),L2,APROBADO,CONFORME,0.2095,0.2548,TRAIN,C1391,SI,Falla en sensor de velocidad de rueda ABS
F10-L06-0213,Falla en sistema de frenado regenerativo (EV / Hibridos),L2,APROBADO,CONFORME,0.111,0.168,TRAIN,,SI,Discos de freno alabeados o desgastados
F10-L06-0214,Falla en sistema de frenado regenerativo (EV / Hibridos),L2,APROBADO,CONFORME,0.1195,0.2313,TRAIN,,NO,
F10-L06-0215,Falla en sistema de frenado regenerativo (EV / Hibridos),L2,APROBADO,CONFORME,0.1711,0.1884,TRAIN,C1203,NO,
F10-L06-0216,Falla en sistema de frenado regenerativo (EV / Hibridos),L2,APROBADO,CONFORME,0.1319,0.2073,TRAIN,,NO,
F10-L06-0217,Falla en sistema de frenado regenerativo (EV / Hibridos),L2,APROBADO,CONFORME,0.1317,0.1444,FIELD_60,,NO,
F10-L06-0218,Falla en sistema de frenado regenerativo (EV / Hibridos),L2,APROBADO,CONFORME,0.1765,0.1592,TRAIN,C1256,SI,Falla en servofreno (booster) o linea de vacio
F10-L06-0219,Falla en sistema de frenado regenerativo (EV / Hibridos),L2,APROBADO,CONFORME,0.1468,0.1271,TRAIN,,SI,Falla en sensor de velocidad de rueda ABS
F10-L06-0220,Falla en sistema de frenado regenerativo (EV / Hibridos),L2,APROBADO,CONFORME,0.1224,0.2218,TRAIN,,SI,Caliper de freno trabado o mordaza pegada (piston agarrotado)
F10-L06-0221,Falla en sistema de frenado regenerativo (EV / Hibridos),L2,APROBADO,CONFORME,0.1797,0.1598,LOTE_03,,SI,Falla en sensor de velocidad de rueda ABS
F10-L06-0222,Falla en sistema de frenado regenerativo (EV / Hibridos),L2,APROBADO,CONFORME,0.1505,0.13,TRAIN,C1345,SI,Desgaste de pastillas y zapatas de freno
F10-L06-0223,Falla en sistema de frenado regenerativo (EV / Hibridos),L2,APROBADO,CONFORME,0.1038,0.238,TRAIN,,SI,Desgaste de pastillas y zapatas de freno
F10-L06-0224,Falla en sistema de frenado regenerativo (EV / Hibridos),L2,APROBADO,CONFORME,0.0896,0.1462,TRAIN,,SI,Fuga hidraulica o aire en el sistema de frenos
F10-L06-0225,Falla en sistema de frenado regenerativo (EV / Hibridos),L2,APROBADO,CONFORME,0.1634,0.1118,TRAIN,C1241,NO,
F10-L06-0226,Falla en sistema de frenado regenerativo (EV / Hibridos),L3,APROBADO,CONFORME,0.1126,0.0924,TRAIN,C1391,SI,Fuga hidraulica o aire en el sistema de frenos
F10-L06-0227,Falla en sistema de frenado regenerativo (EV / Hibridos),L3,APROBADO,CONFORME,0.1319,0.1256,TRAIN,C1203,SI,Degradacion o falla en paquete de bateria de alto voltaje (EV / Hibridos)
F10-L06-0228,Falla en sistema de frenado regenerativo (EV / Hibridos),L3,APROBADO,CONFORME,0.1505,0.1246,TRAIN,,SI,Discos de freno alabeados o desgastados
F10-L06-0229,Falla en sistema de frenado regenerativo (EV / Hibridos),L3,APROBADO,CONFORME,0.093,0.0779,TRAIN,C1345,SI,Desgaste de pastillas y zapatas de freno
F10-L06-0230,Falla en sistema de frenado regenerativo (EV / Hibridos),L3,APROBADO,CONFORME,0.2436,0.1429,LOTE_04,C1391,SI,Falla en servofreno (booster) o linea de vacio
F10-L06-0231,Falla en sistema de frenado regenerativo (EV / Hibridos),L3,APROBADO,CONFORME,0.1551,0.1603,TRAIN,,NO,
F10-L06-0232,Falla en sistema de frenado regenerativo (EV / Hibridos),L3,APROBADO,CONFORME,0.1058,0.134,TRAIN,,SI,Falla en servofreno (booster) o linea de vacio
F10-L06-0233,Falla en sistema de frenado regenerativo (EV / Hibridos),L3,APROBADO,CONFORME,0.1295,0.1186,TRAIN,C1256,SI,Degradacion o falla en paquete de bateria de alto voltaje (EV / Hibridos)
F10-L06-0234,Falla en sistema de frenado regenerativo (EV / Hibridos),L3,APROBADO,CONFORME,0.1711,0.208,LOTE_04,C1203,NO,
F10-L06-0235,Falla en sistema de frenado regenerativo (EV / Hibridos),L3,APROBADO,CONFORME,0.1366,0.1377,LOTE_04,C1241,SI,Desgaste de pastillas y zapatas de freno
F10-L06-0236,Falla en sistema de frenado regenerativo (EV / Hibridos),L3,APROBADO,CONFORME,0.1634,0.1117,LOTE_05,,NO,
F10-L06-0237,Falla en sistema de frenado regenerativo (EV / Hibridos),L3,APROBADO,CONFORME,0.1183,0.0895,TRAIN,C1259,SI,Degradacion o falla en paquete de bateria de alto voltaje (EV / Hibridos)
F10-L06-0238,Falla en sistema de frenado regenerativo (EV / Hibridos),L3,APROBADO,CONFORME,0.0988,0.0987,TRAIN,,SI,Caliper de freno trabado o mordaza pegada (piston agarrotado)
F10-L06-0239,Falla en sistema de frenado regenerativo (EV / Hibridos),L3,APROBADO,CONFORME,0.1057,0.1147,TRAIN,,NO,
F10-L06-0240,Falla en sistema de frenado regenerativo (EV / Hibridos),L3,APROBADO,CONFORME,0.1221,0.1643,TRAIN,C1391,SI,Fuga hidraulica o aire en el sistema de frenos
F10-L06-0241,Caliper de freno trabado o mordaza pegada (piston agarrotado),L1,APROBADO,CONFORME,0.0975,0.321,TRAIN,,NO,
F10-L06-0242,Caliper de freno trabado o mordaza pegada (piston agarrotado),L1,APROBADO,CONFORME,0.1309,0.294,LOTE_05,,NO,
F10-L06-0243,Caliper de freno trabado o mordaza pegada (piston agarrotado),L1,APROBADO,CONFORME,0.1535,0.3497,TRAIN,,NO,
F10-L06-0244,Caliper de freno trabado o mordaza pegada (piston agarrotado),L1,APROBADO,CONFORME,0.1413,0.1417,TRAIN,,NO,
F10-L06-0245,Caliper de freno trabado o mordaza pegada (piston agarrotado),L1,APROBADO,CONFORME,0.1589,0.3955,TRAIN,,NO,
F10-L06-0246,Caliper de freno trabado o mordaza pegada (piston agarrotado),L1,APROBADO,CONFORME,0.0588,0.1251,TRAIN,,NO,
F10-L06-0247,Caliper de freno trabado o mordaza pegada (piston agarrotado),L1,APROBADO,CONFORME,0.1191,0.2253,TRAIN,,NO,
F10-L06-0248,Caliper de freno trabado o mordaza pegada (piston agarrotado),L1,APROBADO,CONFORME,0.2278,0.2876,TRAIN,,NO,
F10-L06-0249,Caliper de freno trabado o mordaza pegada (piston agarrotado),L1,APROBADO,CONFORME,0.2123,0.1903,TRAIN,,NO,
F10-L06-0250,Caliper de freno trabado o mordaza pegada (piston agarrotado),L1,APROBADO,CONFORME,0.0841,0.0979,TRAIN,,NO,
F10-L06-0251,Caliper de freno trabado o mordaza pegada (piston agarrotado),L2,APROBADO,CONFORME,0.1835,0.2106,TRAIN,,SI,Desgaste de pastillas y zapatas de freno
F10-L06-0252,Caliper de freno trabado o mordaza pegada (piston agarrotado),L2,APROBADO,CONFORME,0.1983,0.2764,TEST_100,,SI,Llantas desbalanceadas o desalineadas
F10-L06-0253,Caliper de freno trabado o mordaza pegada (piston agarrotado),L2,APROBADO,CONFORME,0.1589,0.1626,TRAIN,,SI,Fuga hidraulica o aire en el sistema de frenos
F10-L06-0254,Caliper de freno trabado o mordaza pegada (piston agarrotado),L2,APROBADO,CONFORME,0.1492,0.1819,TRAIN,,SI,Desgaste de pastillas y zapatas de freno
F10-L06-0255,Caliper de freno trabado o mordaza pegada (piston agarrotado),L2,APROBADO,CONFORME,0.1648,0.2115,TRAIN,,SI,Desgaste de pastillas y zapatas de freno
F10-L06-0256,Caliper de freno trabado o mordaza pegada (piston agarrotado),L2,APROBADO,CONFORME,0.2123,0.2055,LOTE_03,,SI,Discos de freno alabeados o desgastados
F10-L06-0257,Caliper de freno trabado o mordaza pegada (piston agarrotado),L2,APROBADO,CONFORME,0.1153,0.1243,TRAIN,,SI,Fuga hidraulica o aire en el sistema de frenos
F10-L06-0258,Caliper de freno trabado o mordaza pegada (piston agarrotado),L2,APROBADO,CONFORME,0.2278,0.1735,TRAIN,,SI,Llantas desbalanceadas o desalineadas
F10-L06-0259,Caliper de freno trabado o mordaza pegada (piston agarrotado),L2,APROBADO,CONFORME,0.1294,0.1586,TRAIN,,NO,
F10-L06-0260,Caliper de freno trabado o mordaza pegada (piston agarrotado),L2,APROBADO,CONFORME,0.201,0.3698,TRAIN,,SI,Fuga hidraulica o aire en el sistema de frenos
F10-L06-0261,Caliper de freno trabado o mordaza pegada (piston agarrotado),L2,APROBADO,CONFORME,0.051,0.1446,LOTE_05,,NO,
F10-L06-0262,Caliper de freno trabado o mordaza pegada (piston agarrotado),L2,APROBADO,CONFORME,0.0629,0.128,TRAIN,,NO,
F10-L06-0263,Caliper de freno trabado o mordaza pegada (piston agarrotado),L2,APROBADO,CONFORME,0.1215,0.1866,TRAIN,,SI,Llantas desbalanceadas o desalineadas
F10-L06-0264,Caliper de freno trabado o mordaza pegada (piston agarrotado),L2,APROBADO,CONFORME,0.084,0.1325,TRAIN,,SI,Discos de freno alabeados o desgastados
F10-L06-0265,Caliper de freno trabado o mordaza pegada (piston agarrotado),L2,APROBADO,CONFORME,0.1337,0.1532,TRAIN,,SI,Desgaste de pastillas y zapatas de freno
F10-L06-0266,Caliper de freno trabado o mordaza pegada (piston agarrotado),L3,APROBADO,CONFORME,0.0971,0.1018,FIELD_60,,SI,Discos de freno alabeados o desgastados
F10-L06-0267,Caliper de freno trabado o mordaza pegada (piston agarrotado),L3,APROBADO,CONFORME,0.1648,0.1285,TRAIN,,SI,Desgaste de pastillas y zapatas de freno
F10-L06-0268,Caliper de freno trabado o mordaza pegada (piston agarrotado),L3,APROBADO,CONFORME,0.1286,0.0767,TRAIN,,SI,Fuga hidraulica o aire en el sistema de frenos
F10-L06-0269,Caliper de freno trabado o mordaza pegada (piston agarrotado),L3,APROBADO,CONFORME,0.0919,0.0982,TRAIN,C100D,SI,Falla en sensor de velocidad de rueda ABS
F10-L06-0270,Caliper de freno trabado o mordaza pegada (piston agarrotado),L3,APROBADO,CONFORME,0.1535,0.1432,TRAIN,,SI,Llantas desbalanceadas o desalineadas
F10-L06-0271,Caliper de freno trabado o mordaza pegada (piston agarrotado),L3,APROBADO,CONFORME,0.201,0.0967,TRAIN,,SI,Fuga hidraulica o aire en el sistema de frenos
F10-L06-0272,Caliper de freno trabado o mordaza pegada (piston agarrotado),L3,APROBADO,CONFORME,0.0903,0.106,TRAIN,,SI,Desgaste de pastillas y zapatas de freno
F10-L06-0273,Caliper de freno trabado o mordaza pegada (piston agarrotado),L3,APROBADO,CONFORME,0.172,0.1608,TRAIN,,SI,Llantas desbalanceadas o desalineadas
F10-L06-0274,Caliper de freno trabado o mordaza pegada (piston agarrotado),L3,APROBADO,CONFORME,0.1238,0.0787,FIELD_60,,SI,Desgaste de pastillas y zapatas de freno
F10-L06-0275,Caliper de freno trabado o mordaza pegada (piston agarrotado),L3,APROBADO,CONFORME,0.1195,0.1806,TRAIN,,SI,Desgaste de pastillas y zapatas de freno
F10-L06-0276,Caliper de freno trabado o mordaza pegada (piston agarrotado),L3,APROBADO,CONFORME,0.1324,0.1286,TRAIN,,SI,Llantas desbalanceadas o desalineadas
F10-L06-0277,Caliper de freno trabado o mordaza pegada (piston agarrotado),L3,APROBADO,CONFORME,0.133,0.1135,LOTE_04,,NO,
F10-L06-0278,Caliper de freno trabado o mordaza pegada (piston agarrotado),L3,APROBADO,CONFORME,0.1142,0.1516,TRAIN,,SI,Fuga hidraulica o aire en el sistema de frenos
F10-L06-0279,Caliper de freno trabado o mordaza pegada (piston agarrotado),L3,APROBADO,CONFORME,0.1383,0.1179,TRAIN,,SI,Discos de freno alabeados o desgastados
F10-L06-0280,Caliper de freno trabado o mordaza pegada (piston agarrotado),L3,APROBADO,CONFORME,0.1354,0.091,TRAIN,,NO,
